case,scenario_id,pre_storage_eue_mwh,residual_eue_bound_mwh,storage_sufficiency_ratio,m1c_eue_mwh,m2_eue_mwh,m3_eue_mwh,bound_minus_m3_mwh,m1c_minus_m3_mwh,m2_minus_m3_mwh
VRE120_wind_hvy_pwr0p5x,19,14673.605152799977,1070.471546832683,0.9270478157422398,1070.4715468326858,1070.471546832684,1070.471546832683,0.0,2.7284841053187847e-12,9.094947017729282e-13
VRE120_wind_hvy_pwr0p5x,20,15740.251583599984,1031.1145208653725,0.9344918653053991,1031.1145208653743,1031.1145208653707,1031.1145208653713,1.1368683772161603e-12,2.9558577807620168e-12,-6.821210263296962e-13
VRE120_wind_hvy_pwr1p0x,1,14628.051111999986,514.1403548653761,0.9648524365324642,514.140354865377,514.1403548653743,514.1403548653742,1.9326762412674725e-12,2.8421709430404007e-12,1.1368683772161603e-13
VRE120_wind_hvy_pwr1p0x,2,20296.354095999974,537.1403548653798,0.9735351308749959,537.140354865377,537.1403548653743,537.1403548653741,5.6843418860808015e-12,2.9558577807620168e-12,2.2737367544323206e-13
VRE120_wind_hvy_pwr1p0x,3,18790.931141999976,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,4,23930.226200799963,1722.0067020653805,0.9280405171428001,1722.006702065376,1722.0067020653742,1722.0067020653742,6.366462912410498e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_pwr1p0x,5,28366.462050799964,2792.631010996134,0.9015516631578883,2792.631010996136,2792.631010996133,2792.6310109961328,1.3642420526593924e-12,3.183231456205249e-12,4.547473508864641e-13
VRE120_wind_hvy_pwr1p0x,6,25375.687206399976,1513.2404797307536,0.9403665221981022,1513.2404797307554,1513.2404797307545,1513.240479730754,-4.547473508864641e-13,1.3642420526593924e-12,4.547473508864641e-13
VRE120_wind_hvy_pwr1p0x,7,16674.47596079998,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr1p0x,8,12729.834394799978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,9,7325.049348799987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,11,22093.01744999997,814.8024704653762,0.9631194574344856,814.8024704653772,814.8024704653744,814.802470465374,2.2737367544323206e-12,3.183231456205249e-12,4.547473508864641e-13
VRE120_wind_hvy_pwr1p0x,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,13,13048.291331999979,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,14,5580.084951999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,15,24003.500644399966,4264.143930530747,0.8223532478157275,4264.14393053075,4264.143930530749,4264.143930530749,-1.8189894035458565e-12,1.8189894035458565e-12,0.0
VRE120_wind_hvy_pwr1p0x,16,10673.109353599975,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,18,17867.81303159998,806.632002465376,0.9548555829950306,806.6320024653751,806.632002465376,806.632002465376,0.0,-9.094947017729282e-13,0.0
VRE120_wind_hvy_pwr1p0x,19,14673.605152799977,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr1p0x,20,15740.251583599984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,1,14628.051111999986,1.8189894035458565e-12,0.9999999999999999,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0
VRE120_wind_hvy_pwr2p0x,2,20296.354095999974,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr2p0x,3,18790.931141999976,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,4,23930.226200799963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,5,28366.462050799964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,6,25375.687206399976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,7,16674.47596079998,3.637978807091713e-12,0.9999999999999998,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr2p0x,8,12729.834394799978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,9,7325.049348799987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,10,8240.910919199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,11,22093.01744999997,3.637978807091713e-12,0.9999999999999999,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0
VRE120_wind_hvy_pwr2p0x,12,10285.422772799982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,13,13048.291331999979,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,14,5580.084951999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,15,24003.500644399966,10.917626930753613,0.9995451652201697,10.917626930754523,10.917626930753613,10.917626930753954,-3.410605131648481e-13,5.684341886080801e-13,-3.410605131648481e-13
VRE120_wind_hvy_pwr2p0x,16,10673.109353599975,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,17,5699.138032799995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,18,17867.81303159998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,19,14673.605152799977,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
VRE120_wind_hvy_pwr2p0x,20,15740.251583599984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
