case_folder,mode,hour,load_shed_mw
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5726,260.21671399999866
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5727,484.3031484000003
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5728,377.430086399999
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5729,464.7252679999997
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5730,464.7528575999995
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5731,428.37541840000017
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5732,277.7822119999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5752,33.960906799999066
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5753,226.71563719999904
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5754,370.01601040000014
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5755,237.6686335999998
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5756,63.20380440000031
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5777,164.32218319999845
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5778,289.48154279999926
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5779,244.58198519999928
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5780,48.11287319999997
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5826,235.96750599999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5827,72.84006839999927
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5848,262.9840108000012
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5849,506.41517879999924
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5850,443.7440180000003
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5851,151.4743480000002
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5897,209.8968787999986
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5899,166.8893352000007
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5900,6.6203343999991375
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5921,48.61727520000068
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5922,241.1027760000004
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5923,83.12249440000096
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5945,348.3826991999996
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5946,376.68389279999724
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5947,184.92241760000002
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5970,233.21102880000035
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,5971,33.67047559999901
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6040,142.25813319999997
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6041,384.43165200000044
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6042,682.5362399999999
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6043,607.2766616000008
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6044,368.9534776000005
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6063,249.31983640000044
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6064,447.9516859999999
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6065,786.9764788000005
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6066,1057.5103431999992
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6067,969.9732703999998
RAChronoOps_VRE120_base_nostorage_s001_UC,UC,6068,640.2785963999991
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4339,194.25726599999962
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4340,114.32899879999968
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4410,354.70026400000006
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4411,242.50396759999967
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4412,40.40253759999996
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4431,24.862125599998762
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4433,326.57063280000057
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4434,606.9072703999982
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4435,621.571411599999
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4436,393.05963560000055
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4699,3.3406027999999424
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4746,239.38213319999977
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4747,313.9917112000003
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4748,92.86881799999901
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4768,256.8105308000004
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4769,532.3925903999998
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4770,797.0228283999995
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4771,749.676507199998
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4772,517.7084019999993
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4773,111.71840599999905
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4817,26.744073200000457
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4818,325.1931476
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4819,474.14454599999954
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4820,349.22797079999964
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4821,19.65928879999865
RAChronoOps_VRE120_base_nostorage_s002_ED,ED,4839,91.04796239999905
